mean_makanan,std_makanan,max_makanan,zero_pct_makanan,trend_makanan,mean7_last_makanan,spike_last7_makanan,rasio_akhir_awal_makanan,mean_minuman,std_minuman,max_minuman,zero_pct_minuman,trend_minuman,mean7_last_minuman,spike_last7_minuman,rasio_akhir_awal_minuman,mean_transportasi,std_transportasi,max_transportasi,zero_pct_transportasi,trend_transportasi,mean7_last_transportasi,spike_last7_transportasi,rasio_akhir_awal_transportasi,mean_belanja,std_belanja,max_belanja,zero_pct_belanja,trend_belanja,mean7_last_belanja,spike_last7_belanja,rasio_akhir_awal_belanja,mean_tagihan,std_tagihan,max_tagihan,zero_pct_tagihan,trend_tagihan,mean7_last_tagihan,spike_last7_tagihan,rasio_akhir_awal_tagihan,mean_hiburan,std_hiburan,max_hiburan,zero_pct_hiburan,trend_hiburan,mean7_last_hiburan,spike_last7_hiburan,rasio_akhir_awal_hiburan,mean_kesehatan,std_kesehatan,max_kesehatan,zero_pct_kesehatan,trend_kesehatan,mean7_last_kesehatan,spike_last7_kesehatan,rasio_akhir_awal_kesehatan,mean_lain_lain,std_lain_lain,max_lain_lain,zero_pct_lain_lain,trend_lain_lain,mean7_last_lain_lain,spike_last7_lain_lain,rasio_akhir_awal_lain_lain,total_mean_30hari,total_std_30hari,total_mean_7hari,total_trend
23.182158,4.0007777,29.699919,0.0,-2.380865,22.646793,0.0,1.0690956,10.47012,4.5333138,16.242567,0.1,0.63520527,10.178393,0.0,1.0481496,9.082983,5.996258,16.841969,0.26666666666666666,-2.724677,7.385268,0.0,0.92609495,26.70218,39.67726,132.65674,0.6,6.7324276,25.68339,1.0,0.57116616,6.373414,19.953997,86.89331,0.9,0.0,0.0,0.0,0.0,3.7273533,6.487051,19.917616,0.7333333333333333,3.0863917,4.5243397,1.0,0.85267395,6.248943,19.266775,82.367966,0.9,15.014333,15.014333,1.0,0.0,3.4292789,6.0228014,17.854635,0.7333333333333333,0.68591,3.8459086,1.0,0.98911184,89.21644,51.730072,89.27842,21.048721
23.280958,4.1241407,29.78584,0.0,-0.0853405,23.930664,0.0,1.127674,10.3503,4.5536633,16.242567,0.1,3.761003,11.298574,0.0,0.9816889,9.001798,5.9952474,16.841969,0.26666666666666666,-4.168538,6.395856,0.0,0.8238397,26.70218,39.67726,132.65674,0.6,18.35404,22.018713,1.0,0.53070205,5.3692536,16.300123,61.450523,0.9,8.109784,8.109784,1.0,0.5442332,3.7273533,6.487051,19.917616,0.7333333333333333,4.5243397,4.5243397,1.0,0.85267395,6.248943,19.266775,82.367966,0.9,15.014333,15.014333,1.0,0.0,3.4292789,6.0228014,17.854635,0.7333333333333333,-2.063156,2.4713757,1.0,0.67515653,88.11008,51.079506,93.76363,43.44646
23.071573,4.0665164,29.78584,0.0,-1.8599167,23.008327,0.0,1.1057469,10.28805,4.5335956,16.242567,0.1,1.7529507,10.536317,0.0,1.0159302,9.238497,6.11742,16.841969,0.26666666666666666,-5.5405903,6.302909,0.0,0.89669853,27.439322,39.378628,132.65674,0.5666666666666667,21.513214,25.177887,1.0,0.5959809,10.160437,29.663977,143.73549,0.8666666666666667,28.643423,28.643423,1.0,1.9222095,3.7273538,6.487051,19.917616,0.7333333333333333,4.5243397,4.5243397,1.0,0.852674,6.248943,19.266775,82.367966,0.9,15.014333,15.014333,1.0,0.0,2.8341243,5.4199224,17.29963,0.7666666666666667,-2.063156,2.4713757,1.0,0.7481819,93.0083,55.63523,115.67892,61.9846
23.057648,4.0824203,29.78584,0.0,-1.2923126,22.771204,0.0,1.0463095,10.678435,4.1158843,16.242567,0.06666666666666667,1.5871468,10.690065,0.0,0.91141576,8.813406,6.2988467,16.841969,0.3,-5.5405903,6.302909,0.0,0.7931926,27.439322,39.378628,132.65674,0.5666666666666667,13.31296,21.07776,1.0,0.59598094,13.716244,38.45981,149.53279,0.8666666666666667,50.00525,50.00525,1.0,5.6962366,3.9879642,6.489119,19.917616,0.7,5.641243,5.641243,1.0,0.6920553,6.248943,19.266775,82.367966,0.9,15.014333,15.014333,1.0,0.0,2.8341243,5.4199224,17.29963,0.7666666666666667,-5.1926303,0.0,0.0,0.7481819,96.77609,58.01269,131.50278,73.535416
22.84134,4.2102065,29.78584,0.0,-2.1126251,22.303267,0.0,1.0556607,10.627498,4.0934944,16.242567,0.06666666666666667,1.5104647,10.938818,0.0,1.0008821,8.271753,6.3346696,16.841969,0.3333333333333333,-4.1627684,6.302909,0.0,0.76862353,25.660494,39.372643,132.65674,0.6,-4.6561127,12.0932255,1.0,0.5386152,13.716244,38.459812,149.53279,0.8666666666666667,50.00525,50.00525,1.0,5.6962366,4.095758,6.577053,19.917616,0.7,7.2109857,7.2109857,1.0,0.8098304,8.907733,23.302044,82.367966,0.8666666666666667,11.488978,18.949064,1.0,0.0,2.8341243,5.4199224,17.29963,0.7666666666666667,-5.1926303,0.0,0.0,0.48078063,96.95495,58.07479,127.80352,54.091545
23.005066,4.247111,29.78584,0.0,-0.5399685,23.083548,0.0,1.0287039,10.086078,4.379199,16.2212,0.1,0.9926462,10.000311,0.0,0.9073466,7.7710347,6.374904,16.841969,0.36666666666666664,-2.322402,6.302909,1.0,0.58573765,25.660494,39.372643,132.65674,0.6,-22.524216,3.159174,0.0,0.4049192,11.6678915,37.487072,149.53279,0.9,50.00525,50.00525,1.0,0.0,5.0427656,7.842711,28.410252,0.6666666666666666,5.933508,8.60155,1.0,1.2656326,8.907733,23.302044,82.367966,0.8666666666666667,-3.6195164,11.394816,1.0,2.2443683,3.0988495,5.468759,17.29963,0.7333333333333333,-4.0580935,1.1345366,1.0,0.7014931,95.239914,58.301376,113.682106,23.867218
22.92884,4.151435,29.78584,0.0,-0.38677216,23.239485,0.0,1.0735815,10.054187,4.4057317,16.2212,0.1,-1.3632994,8.792229,0.0,0.80024207,7.944421,6.5046616,16.841969,0.36666666666666664,-0.5189147,7.1709685,0.0,0.7724859,21.683865,35.55374,132.65674,0.6333333333333333,-22.524216,3.159174,0.0,0.4669696,11.6678915,37.487072,149.53279,0.9,50.00525,50.00525,1.0,0.0,4.519856,7.6358004,28.410252,0.7,5.933508,8.60155,1.0,1.6913003,8.907733,23.302044,82.367966,0.8666666666666667,-3.6195164,11.394816,1.0,2.2443683,3.0988495,5.468759,17.29963,0.7333333333333333,-2.711372,1.1345366,1.0,0.2207124,90.80565,56.618958,113.498024,24.814674
22.907904,4.1374807,29.78584,0.0,0.9530716,23.599865,0.0,1.0865823,10.273397,4.0492034,16.2212,0.06666666666666667,-2.3770046,7.8013887,0.0,0.6874907,8.191548,6.336809,16.841969,0.3333333333333333,-0.7584667,6.6268015,0.0,0.7546295,19.841763,35.196056,132.65674,0.6666666666666666,-22.524216,3.159174,0.0,0.21520656,13.233704,37.945255,149.53279,0.8666666666666667,56.715874,56.715874,1.0,0.0,4.063165,7.481192,28.410252,0.7333333333333333,2.2209134,6.745253,1.0,1.8342518,8.907733,23.302044,82.367966,0.8666666666666667,-3.6195164,11.394816,1.0,1.6103767,3.0988495,5.468759,17.29963,0.7333333333333333,-2.711372,1.1345366,1.0,0.2207124,90.51806,56.61904,117.17772,27.8993
23.039173,4.009243,29.78584,0.0,-1.5911713,22.339493,0.0,1.0642312,10.186026,4.051624,16.2212,0.06666666666666667,-3.359233,7.9393415,0.0,0.726989,8.253065,6.374448,16.841969,0.3333333333333333,0.96445227,7.360308,0.0,0.9411172,21.192575,35.186275,132.65674,0.6333333333333333,-13.0703335,8.9483795,0.0,0.15924205,13.233704,37.945255,149.53279,0.8666666666666667,40.496307,48.60609,1.0,0.0,4.063165,7.481192,28.410252,0.7333333333333333,2.2209134,6.745253,1.0,1.3999982,8.907733,23.302044,82.367966,0.8666666666666667,-3.6195164,11.394816,1.0,0.9683828,2.7098126,5.2561035,17.29963,0.7666666666666667,-1.3368391,1.1345366,1.0,0.32666972,91.58525,56.169968,114.46822,20.70459
23.178198,3.8845708,29.78584,0.0,-0.59853363,22.409794,0.0,1.0079714,9.81793,4.440067,16.2212,0.1,-4.146996,6.389321,0.0,0.6255734,8.566829,6.1894703,16.841969,0.3,0.1454339,6.448343,0.0,0.9436087,22.348026,35.04022,132.65674,0.6,-14.436758,10.741129,0.0,0.24736466,13.233705,37.94526,149.53279,0.8666666666666667,-0.57097435,28.072449,1.0,0.0,4.063165,7.481192,28.410252,0.7333333333333333,2.2209134,6.745253,1.0,1.3999981,8.907733,23.302044,82.367966,0.8666666666666667,-3.6195164,11.394816,1.0,0.9683828,2.4690528,5.209081,17.29963,0.8,-1.3368391,1.1345366,1.0,0.26666817,92.58463,55.429474,93.33564,-22.343277
23.266247,3.7751257,29.78584,0.0,-0.135643,22.635561,0.0,0.9905969,9.8816595,4.496865,16.2212,0.1,-3.8612385,6.828827,0.0,0.66404134,8.516215,6.1274962,16.841969,0.3,2.334465,8.637374,0.0,1.0838783,22.240652,34.84683,132.65674,0.6,1.6088047,22.686565,1.0,0.59024763,13.233704,37.94526,149.53279,0.8666666666666667,-43.29463,6.7106223,1.0,0.0,4.063165,7.481192,28.410252,0.7333333333333333,-0.012893677,5.6283493,1.0,1.097865,8.907733,23.302044,82.367966,0.8666666666666667,-3.6195164,11.394816,1.0,0.9683828,2.4690528,5.209081,17.29963,0.8,1.1345366,1.1345366,1.0,0.26666817,92.57842,55.424885,85.656654,-45.846123
23.24846,3.8005142,29.78584,0.0,0.3792038,22.68247,0.0,0.90480494,9.828749,4.4308133,16.185932,0.1,-3.689887,7.248931,0.0,0.7652999,8.169664,5.9378824,16.447256,0.3,3.2552404,9.558149,0.0,1.1223896,21.96719,34.86414,132.65674,0.6,12.849892,24.943117,1.0,0.69630057,13.233705,37.94526,149.53279,0.8666666666666667,-43.29463,6.7106223,1.0,0.0,4.063165,7.481192,28.410252,0.7333333333333333,-3.152378,4.0586076,1.0,1.097865,8.907733,23.302044,82.367966,0.8666666666666667,-18.949064,0.0,0.0,0.9683828,1.899437,4.4597106,17.29963,0.8333333333333334,1.1345366,1.1345366,1.0,0.62568295,91.31809,55.845886,76.33643,-51.467087
22.980879,3.7831457,29.78584,0.0,-1.3989525,21.684595,0.0,0.90245044,9.764029,4.387081,16.185932,0.1,-1.0649767,8.935334,0.0,0.8290403,8.169664,5.9378824,16.447256,0.3,3.2552404,9.558149,0.0,0.7481095,21.96719,34.86414,132.65674,0.6,21.783943,24.943117,1.0,0.6180246,13.233704,37.94526,149.53279,0.8666666666666667,-43.29463,6.7106223,1.0,0.0,4.063165,7.481192,28.410252,0.7333333333333333,-8.60155,0.0,0.0,1.097865,8.907733,23.302044,82.367966,0.8666666666666667,-11.394816,0.0,0.0,0.9683828,1.899437,4.4597106,17.29963,0.8333333333333334,-1.1345366,0.0,0.0,0.3590307,90.9858,56.172287,71.83181,-41.850296
23.164385,3.763601,29.78584,0.0,-1.7936668,21.445818,0.0,0.89593273,9.866458,4.423823,16.185932,0.1,1.1423349,9.934564,0.0,0.81340545,8.270193,5.97364,16.447256,0.3,1.8969455,9.067914,0.0,0.83816,21.96719,34.86414,132.65674,0.6,21.783943,24.943117,1.0,0.6180246,13.233705,37.94526,149.53279,0.8666666666666667,-43.29463,6.7106223,1.0,0.0,3.3992445,6.906444,28.410252,0.7666666666666667,-8.60155,0.0,0.0,1.7062848,8.907733,23.302044,82.367966,0.8666666666666667,-11.394816,0.0,0.0,0.9683828,1.899437,4.4597106,17.29963,0.8333333333333334,-1.1345366,0.0,0.0,0.3590307,90.70834,56.35221,72.102036,-41.39599
23.145874,3.7879732,29.78584,0.0,-3.2199078,20.379957,0.0,0.8901247,9.36864,4.659518,16.185932,0.13333333333333333,1.1937008,8.99509,0.0,0.81833553,8.596981,5.7772045,16.447256,0.26666666666666666,2.7825089,9.40931,0.0,0.8140557,20.57325,34.878574,132.65674,0.6333333333333333,21.783943,24.943117,1.0,0.65553397,13.233704,37.94526,149.53279,0.8666666666666667,-56.715874,0.0,0.0,0.0,2.9650927,6.693835,28.410252,0.8,-6.745253,0.0,0.0,2.8224995,8.907733,23.302044,82.367966,0.8666666666666667,-11.394816,0.0,0.0,0.0,1.899437,4.4597106,17.29963,0.8333333333333334,-1.1345366,0.0,0.0,0.2501993,88.69071,57.476906,63.72747,-53.45025
22.968111,3.7875054,29.78584,0.0,-2.0399284,20.299564,0.0,0.8597664,9.275926,4.6721387,16.185932,0.13333333333333333,0.8399668,8.779308,0.0,0.84170264,8.738902,5.898917,16.447256,0.26666666666666666,2.4446826,9.804991,0.0,0.91796935,18.001066,30.9583,132.65674,0.6333333333333333,14.61632,23.5647,1.0,1.2979474,13.233704,37.94526,149.53279,0.8666666666666667,-48.60609,0.0,0.0,0.0,2.9650927,6.6938353,28.410252,0.8,-6.745253,0.0,0.0,0.0,6.1621346,18.92648,79.76372,0.9,-11.394816,0.0,0.0,0.0,1.899437,4.4597106,17.29963,0.8333333333333334,-1.1345366,0.0,0.0,0.0,83.24437,50.39821,62.448566,-52.019657
22.736275,3.742354,29.78584,0.0,-2.3311806,20.078613,0.0,0.856499,8.764096,4.816969,16.185932,0.16666666666666666,2.3899875,8.779308,0.0,0.8207161,8.8699665,6.004745,16.447256,0.26666666666666666,4.237123,10.685466,0.0,1.0256441,19.306889,30.997644,132.65674,0.6,13.468025,24.209154,1.0,1.3082271,13.233704,37.94526,149.53279,0.8666666666666667,-28.072449,0.0,0.0,0.0,2.965093,6.693835,28.410252,0.8,-6.745253,0.0,0.0,0.0,6.1621346,18.92648,79.76372,0.9,-11.394816,0.0,0.0,0.0,2.201706,4.6249723,17.29963,0.8,0.16090178,1.2954384,1.0,0.18490657,84.23987,50.10606,65.04798,-28.287659
22.63314,3.6404135,29.78584,0.0,-1.8421192,20.793442,0.0,0.8807007,8.296118,4.961542,16.185932,0.2,-0.16210794,6.666719,0.0,0.78473455,8.811915,5.986036,16.447256,0.26666666666666666,1.2736912,9.911065,0.0,1.1852839,14.884997,22.922764,83.61805,0.6333333333333333,-10.422847,12.263719,1.0,2.0866666,13.233705,37.94526,149.53279,0.8666666666666667,-6.7106223,0.0,0.0,0.0,2.6295714,6.58083,28.410252,0.8333333333333334,-5.6283493,0.0,0.0,0.0,6.1621346,18.92648,79.76372,0.9,-11.394816,0.0,0.0,0.0,2.201706,4.6249723,17.29963,0.8,0.16090178,1.2954384,1.0,0.18490657,78.85329,46.3138,50.930378,-34.726276
22.643572,3.6380382,29.78584,0.0,-1.2629795,21.41949,0.0,0.8878918,8.457965,5.0107517,16.185932,0.2,-0.91264963,6.3362813,0.0,0.8323068,8.562132,6.18875,16.447256,0.3,-0.5678606,8.990289,0.0,1.1352043,14.884997,22.922764,83.61805,0.6333333333333333,-14.935951,10.007166,1.0,1.1354061,13.233704,37.94526,149.53279,0.8666666666666667,-6.7106223,0.0,0.0,0.0,3.2997305,7.2668514,28.410252,0.8,-1.1864979,2.8721097,1.0,1.0764859,6.1621346,18.92648,79.76372,0.9,0.0,0.0,0.0,0.0,2.201706,4.6249723,17.29963,0.8,0.16090178,1.2954384,1.0,0.18490657,79.445946,45.88121,50.920776,-25.415657
22.309227,3.8171215,29.78584,0.0,-0.8197441,20.864851,0.0,0.85973346,8.42338,5.0146217,16.185932,0.2,-3.2338948,5.7014394,0.0,0.8573599,8.562131,6.18875,16.447256,0.3,-0.5678606,8.990289,0.0,0.9196001,14.884997,22.922764,83.61805,0.6333333333333333,-14.935951,10.007166,1.0,0.94259965,13.233704,37.94526,149.53279,0.8666666666666667,-6.7106223,0.0,0.0,0.0,3.2997305,7.266852,28.410252,0.8,2.8721097,2.8721097,1.0,1.0764859,6.1621346,18.92648,79.76372,0.9,0.0,0.0,0.0,0.0,1.778608,4.2076206,17.29963,0.8333333333333334,1.2954384,1.2954384,1.0,0.24947633,78.653915,46.64042,49.731297,-22.100513
22.284996,3.8461869,29.78584,0.0,-1.7360878,19.70973,0.0,0.83249646,8.35169,5.0401344,16.185932,0.2,-5.291529,4.6430345,0.0,0.7153268,8.54552,6.1864896,16.447256,0.3,-0.46331596,8.604598,0.0,0.83817583,14.884997,22.922764,83.61805,0.6333333333333333,-14.935951,10.007166,1.0,0.47749612,13.233704,37.94526,149.53279,0.8666666666666667,-6.7106223,0.0,0.0,0.0,3.2997305,7.266852,28.410252,0.8,2.8721097,2.8721097,1.0,0.63481295,6.1621346,18.92648,79.76372,0.9,0.0,0.0,0.0,0.0,2.2670348,4.783816,17.29963,0.8,3.3886962,3.3886962,1.0,0.6525972,79.02981,46.334602,49.225334,-22.876701
22.245708,3.8096273,29.78584,0.0,0.37734604,20.757303,0.0,0.8523734,8.333406,5.0368776,16.185932,0.2,-3.071219,5.9238706,0.0,0.67007256,8.581189,6.2144156,16.447256,0.3,-0.21199226,9.197318,0.0,0.9699012,15.559877,22.772137,83.61805,0.6,-12.043602,12.899515,1.0,0.5022514,13.233705,37.94526,149.53279,0.8666666666666667,0.0,0.0,0.0,0.0,3.2997305,7.266852,28.410252,0.8,2.8721097,2.8721097,1.0,0.63481295,8.784949,22.921236,79.76372,0.8666666666666667,11.240637,11.240637,1.0,0.7486604,2.4595368,4.8048654,17.29963,0.7666666666666667,4.2137046,4.2137046,1.0,0.8114779,82.498116,47.813633,67.10446,3.3769913
22.195734,3.769888,29.78584,0.0,1.0412006,21.340765,0.0,0.8910366,8.121446,5.2450066,16.185932,0.23333333333333334,-3.897788,4.8815203,0.0,0.5266512,8.056208,6.2518077,16.447256,0.3333333333333333,-2.8653202,6.9396706,0.0,0.969386,17.016254,23.124836,83.61805,0.5666666666666667,-8.834363,14.730336,1.0,0.66364163,13.233704,37.94526,149.53279,0.8666666666666667,0.0,0.0,0.0,0.0,3.6339571,7.337639,28.410252,0.7666666666666667,4.3045096,4.3045096,1.0,0.9514117,8.784949,22.921236,79.76372,0.8666666666666667,11.240637,11.240637,1.0,0.7486604,2.1453016,4.6445045,17.29963,0.8,4.2137046,4.2137046,1.0,1.095633,83.18757,47.59711,67.65114,5.202572
22.161161,3.705105,29.78584,0.0,2.4842548,22.562868,0.0,0.9502625,8.092753,5.218603,16.185932,0.23333333333333334,-2.1133032,6.666005,0.0,0.5308172,7.996102,6.2090945,16.447256,0.3333333333333333,-4.3206573,6.3648086,0.0,1.1372052,17.016254,23.124836,83.61805,0.5666666666666667,-15.075197,9.133957,1.0,0.66364163,13.233704,37.94526,149.53279,0.8666666666666667,0.0,0.0,0.0,0.0,3.6339571,7.337639,28.410252,0.7666666666666667,4.3045096,4.3045096,1.0,0.7630428,8.784949,22.921236,79.76372,0.8666666666666667,11.240637,11.240637,1.0,0.7486604,2.1453018,4.6445045,17.29963,0.8,1.6228281,2.9182665,1.0,1.095633,83.06419,47.67111,63.191048,-1.8569336
22.195034,3.6971312,29.78584,0.0,1.3449593,22.138401,0.0,0.98272854,8.563246,5.1027627,16.185932,0.2,2.0156817,8.682401,0.0,0.60058534,7.936567,6.1516266,16.447256,0.3333333333333333,-3.0981655,6.8128996,0.0,1.468977,16.161163,23.263544,83.61805,0.6,-3.1297617,9.133957,1.0,0.76023537,13.233704,37.94526,149.53279,0.8666666666666667,0.0,0.0,0.0,0.0,3.6339571,7.337639,28.410252,0.7666666666666667,4.3045096,4.3045096,1.0,0.5969378,8.784949,22.921236,79.76372,0.8666666666666667,11.240637,11.240637,1.0,0.42563418,1.8245775,4.44508,17.29963,0.8333333333333334,1.6228281,2.9182665,1.0,1.7050037,82.333206,48.018917,65.23107,14.3006935
22.08389,3.5806947,29.78584,0.0,1.050127,22.469618,0.0,1.005832,8.370835,4.917158,14.788123,0.2,2.073667,8.409948,0.0,0.73272145,7.3883243,6.101408,15.803532,0.36666666666666664,-2.1773891,6.8128996,0.0,1.658393,16.161163,23.263544,83.61805,0.6,-0.873209,9.133957,1.0,0.58505046,13.233705,37.94526,149.53279,0.8666666666666667,0.0,0.0,0.0,0.0,3.9645565,7.389705,28.410252,0.7333333333333333,-0.022855043,2.8492546,1.0,0.50768155,8.784949,22.921236,79.76372,0.8666666666666667,11.240637,11.240637,1.0,0.42563418,1.8245775,4.4450803,17.29963,0.8333333333333334,1.6228281,2.9182665,1.0,1.1685544,81.81201,48.33954,63.834576,12.913799
22.30165,3.6371448,29.78584,0.0,3.1662102,24.031061,0.0,1.0015368,8.247712,4.9051447,14.788123,0.2,2.6486115,8.350051,0.0,0.8450284,7.3883243,6.1014075,15.803532,0.36666666666666664,-2.1773891,6.8128996,0.0,0.9696024,15.204467,23.318268,83.61805,0.6333333333333333,-0.873209,9.133957,1.0,0.43334568,13.233704,37.94526,149.53279,0.8666666666666667,0.0,0.0,0.0,0.0,3.9645565,7.3897057,28.410252,0.7333333333333333,-0.022855043,2.8492546,1.0,0.50768155,8.784949,22.921236,79.76372,0.8666666666666667,11.240637,11.240637,1.0,0.42563418,1.247923,3.3992057,14.652804,0.8666666666666667,1.6228281,2.9182665,1.0,2.57221,80.3733,49.11242,65.33613,15.604832
22.184345,3.7474425,29.78584,0.0,4.2748013,23.984531,0.0,0.9478271,8.41874,5.048922,15.082684,0.2,5.0726743,9.715709,0.0,1.0463532,7.8954988,6.0985565,15.803532,0.3333333333333333,-0.92472696,7.679871,0.0,0.94152856,13.108076,21.708294,83.61805,0.6666666666666666,-0.873209,9.133957,1.0,0.75529534,13.233704,37.94526,149.53279,0.8666666666666667,0.0,0.0,0.0,0.0,3.9645565,7.3897057,28.410252,0.7333333333333333,-0.022855043,2.8492546,1.0,0.50768155,7.044264,21.495047,79.76372,0.9,11.240637,11.240637,1.0,0.5932027,1.247923,3.3992057,14.652804,0.8666666666666667,-2.5636873,0.82500875,1.0,2.57221,77.097115,47.915966,65.42897,16.203636
22.266554,3.744764,29.78584,0.0,2.9555473,23.71285,0.0,0.95328355,8.569571,5.0590057,15.082684,0.2,4.0959306,10.019801,0.0,1.0072902,8.432273,6.0886655,16.103212,0.3,-1.210226,7.987092,0.0,0.9895154,11.023464,19.778444,83.61805,0.7,-6.657907,6.241608,1.0,1.0207387,13.233704,37.94526,149.53279,0.8666666666666667,0.0,0.0,0.0,0.0,3.3420136,6.894172,28.410252,0.7666666666666667,-0.022855043,2.8492546,1.0,0.33124897,5.281606,19.76245,79.76372,0.9333333333333333,-11.240637,0.0,0.0,0.98646927,1.247923,3.3992057,14.652804,0.8666666666666667,-4.2137046,0.0,0.0,2.57221,73.39711,45.476536,50.810608,-16.293854
22.381212,3.9065795,29.78584,0.0,3.0803928,24.421158,0.0,1.0318563,8.579723,5.0709743,15.082684,0.2,7.238056,12.119576,0.0,1.2911409,8.54953,6.13604,16.103212,0.3,2.8644552,9.804126,0.0,1.1457795,11.023464,19.778444,83.61805,0.7,-14.730336,0.0,0.0,0.65710485,13.233705,37.94526,149.53279,0.8666666666666667,0.0,0.0,0.0,0.0,3.3420136,6.894172,28.410252,0.7666666666666667,-2.8876553,1.4168543,1.0,0.331249,5.281606,19.762451,79.76372,0.9333333333333333,-11.240637,0.0,0.0,0.98646927,1.247923,3.3992057,14.652804,0.8666666666666667,-4.2137046,0.0,0.0,2.57221,73.63917,45.368412,47.76171,-19.889427
22.23641,3.9667995,29.78584,0.0,0.40642166,22.96929,0.0,1.0508413,8.389299,4.9887705,15.082684,0.2,4.7832975,11.449303,0.0,1.2991838,8.703314,6.257724,16.103212,0.3,4.051372,10.416181,0.0,1.1694517,11.023464,19.778444,83.61805,0.7,-9.133957,0.0,0.0,0.35340282,13.233704,37.94526,149.53279,0.8666666666666667,0.0,0.0,0.0,0.0,2.9088776,6.6789885,28.410252,0.8,-2.8876553,1.4168543,1.0,0.42240888,5.281606,19.76245,79.76372,0.9333333333333333,-11.240637,0.0,0.0,0.98646927,1.247923,3.3992057,14.652804,0.8666666666666667,-2.9182665,0.0,0.0,0.72717685,73.024605,45.665154,46.251625,-16.939423
22.040636,3.727067,29.44288,0.0,1.1305599,23.26896,0.0,1.104216,8.385683,4.9892054,15.082684,0.2,1.8551893,10.53759,0.0,1.180852,8.837686,6.282246,16.103212,0.3,3.4448977,10.257797,0.0,1.1655566,12.951207,21.364822,83.61805,0.6666666666666666,-0.87219715,8.26176,1.0,0.516092,11.341421,37.13386,149.53279,0.9,0.0,0.0,0.0,0.0,3.175369,6.7169957,28.410252,0.7666666666666667,-1.745547,2.5589626,1.0,0.5917292,5.281606,19.762451,79.76372,0.9333333333333333,-11.240637,0.0,0.0,0.0,1.7433472,4.1756444,14.862726,0.8333333333333334,-0.79501987,2.1232467,1.0,1.8714659,73.75696,46.30047,57.00832,-8.222752
22.024027,3.7320502,29.44288,0.0,0.28214264,22.75176,0.0,1.0957137,8.303766,4.9682007,15.082684,0.2,1.8389292,10.248878,0.0,1.2653791,8.759189,6.2090907,16.103212,0.3,5.3651466,12.178046,0.0,1.6416436,12.214066,21.417395,83.61805,0.7,-0.87219715,8.26176,1.0,0.33122402,6.550238,27.856468,149.53279,0.9333333333333333,0.0,0.0,0.0,0.0,3.1753693,6.7169957,28.410252,0.7666666666666667,-1.7071464,1.1421082,1.0,0.3793724,5.281606,19.76245,79.76372,0.9333333333333333,-11.240637,0.0,0.0,0.0,1.7433472,4.1756444,14.862726,0.8333333333333334,-0.79501987,2.1232467,1.0,1.8714659,68.05162,38.61778,56.705803,-7.1287727
22.24661,3.696421,29.44288,0.0,-1.4957561,22.535305,0.0,1.0427457,7.913379,5.142171,15.082684,0.23333333333333334,0.9071617,9.257213,0.0,1.1043696,9.088232,5.9940233,16.103212,0.26666666666666666,6.7753277,13.588227,0.0,1.37336,15.185358,25.340683,89.13874,0.6666666666666666,11.861908,20.995865,1.0,0.84174985,1.5658119,8.432154,46.974358,0.9666666666666667,0.0,0.0,0.0,0.0,3.828259,7.9713473,28.410252,0.7666666666666667,2.2078552,5.05711,1.0,1.1502421,6.374694,20.33859,79.76372,0.9,-6.5559745,4.6846623,1.0,0.41112223,1.9766654,4.2662845,14.862726,0.8,0.20491505,3.1231816,1.0,2.7528257,68.17902,39.01511,79.24157,13.905441
22.254374,3.6861572,29.44288,0.0,-1.381136,22.603395,0.0,1.0201482,7.9930887,5.218116,15.082684,0.23333333333333334,-0.6011095,9.114599,0.0,1.275054,9.088232,5.9940233,16.103212,0.26666666666666666,3.7347531,11.414624,0.0,1.0740839,15.185357,25.340685,89.13874,0.6666666666666666,11.861908,20.995865,1.0,0.8417499,2.9832284,11.177006,46.974358,0.9333333333333333,6.074643,6.074643,1.0,0.90522796,3.4619858,7.885932,28.410252,0.8,2.2078552,5.05711,1.0,1.5951196,3.7159033,15.113309,78.684456,0.9333333333333333,-6.5559745,4.6846623,1.0,0.0,1.9766654,4.2662845,14.862726,0.8,2.298173,3.1231816,1.0,2.7528257,66.65884,37.84908,83.06809,17.639122
22.16412,3.6177197,29.44288,0.0,-1.0682983,22.644552,0.0,1.0451633,8.32629,5.0121646,15.082684,0.2,-1.0621233,8.957678,0.0,1.1576172,9.5263195,5.790607,16.103212,0.23333333333333334,3.004589,10.991681,0.0,1.0373678,17.059893,26.213009,89.13874,0.6333333333333333,22.787981,29.029589,1.0,0.98895156,2.9832284,11.177007,46.974358,0.9333333333333333,6.074643,6.074643,1.0,0.90522796,2.5149772,6.3987036,27.405012,0.8333333333333334,2.2078552,5.05711,1.0,0.0,3.7159033,15.11331,78.684456,0.9333333333333333,4.6846623,4.6846623,1.0,0.0,1.7119402,4.1322227,14.862726,0.8333333333333334,3.1231816,3.1231816,1.0,0.0,68.00267,38.395855,90.563095,39.752487
