belanja_daily_avg,belanja_pct_used,belanja_pred_vs_sisa,belanja_proj_pct,days_remaining,hiburan_daily_avg,hiburan_pct_used,hiburan_pred_vs_sisa,hiburan_proj_pct,kesehatan_daily_avg,kesehatan_pct_used,kesehatan_pred_vs_sisa,kesehatan_proj_pct,lain_lain_daily_avg,lain_lain_pct_used,lain_lain_pred_vs_sisa,lain_lain_proj_pct,makanan_daily_avg,makanan_pct_used,makanan_pred_vs_sisa,makanan_proj_pct,minuman_daily_avg,minuman_pct_used,minuman_pred_vs_sisa,minuman_proj_pct,profile,proj_overall_pct,saldo_pct,tagihan_daily_avg,tagihan_pct_used,tagihan_pred_vs_sisa,tagihan_proj_pct,total_pred7d_pct,transportasi_daily_avg,transportasi_pct_used,transportasi_pred_vs_sisa,transportasi_proj_pct,overall_label_id,label_makanan,label_minuman,label_transportasi,label_belanja,label_tagihan,label_hiburan,label_kesehatan,label_lain_lain
0.9087578,0.7875901,0.560086,0.9087578,0.13333334,1.1571867,1.0028951,,1.1571867,1.179164,1.0219421,2.0,1.179164,0.7925843,0.6869064,0.30181277,0.7925843,0.8249195,,0.3698186,0.8249195,1.0799804,0.935983,2.6321611,1.0799804,0.5,1.0343808,0.082069516,0.0,1.4358904,2.0,1.4421251,0.114412636,1.0942078,0.9483134,2.6758482,1.0942078,2,1,3,3,2,4,3,3,1
0.41745237,,0.118862584,0.41745237,0.2,0.76898915,0.61519134,0.33745894,0.76898915,0.5194375,0.41555,0.1864731,0.5194375,0.59243846,,0.23446818,0.59243846,0.5057425,0.40459397,0.16709693,0.5057425,0.8174286,0.6539429,0.51449805,0.8174286,0.0,0.5838913,0.5216179,0.0,0.5472617,0.032543886,0.56199557,0.10064735,0.6265688,0.50125504,0.2071913,0.6265688,1,1,1,1,0,1,1,1,1
0.9283091,0.8664218,0.4876815,0.9283091,0.06666667,1.1137136,1.039466,2.0,1.1137136,0.96393454,0.8996722,0.706752,0.96393454,1.1390687,1.0631309,2.0,1.1390687,0.8353507,0.77966064,0.21108185,0.8353507,1.3750616,1.2833909,2.0,1.3750616,0.5,1.0350552,0.02616068,0.0,1.1165943,2.0,1.1240352,0.061300278,1.0613741,0.99061584,3.0,1.0613741,2,1,4,3,2,3,3,2,3
0.40314546,0.25532547,0.13129088,0.40314546,0.36666667,0.4498639,0.2849138,0.14754692,0.4498639,0.34357953,0.21760038,0.09220312,0.34357953,0.352828,0.22345774,0.12703627,0.352828,0.3280417,0.20775975,0.10122691,0.3280417,0.38588205,0.24439198,0.10103519,0.38588205,0.0,0.3732174,0.75011855,0.0,,0.007897916,0.33380112,0.07959963,0.40388626,0.25579464,0.13039362,0.40388626,0,0,0,0,0,0,0,0,0
0.5774266,0.2502182,0.15784793,0.5774266,0.56666666,,0.29278004,0.2548507,0.67564625,0.5493009,0.2380304,0.15650018,0.5493009,0.5222677,,0.13345662,0.5222677,0.78446317,0.33993402,0.32161698,0.78446317,0.36076862,0.15633306,0.07992052,0.36076862,0.0,0.6093519,0.686795,0.0,0.7751565,0.13616526,0.80577236,0.12975231,0.47367895,0.20526087,0.16057426,0.47367895,1,1,0,0,1,1,1,1,1
60.82259,50.68549,100.0,60.82259,8.333334,,50.602215,100.0,60.72266,54.5048,45.420666,95.55782,54.5048,34.066944,28.389116,12.339777,34.066944,63.80732,53.172768,100.0,63.80732,74.95521,62.462677,100.0,74.95521,50.0,59.25833,0.0,0.0,47.052895,36.685226,49.2152,8.204942,57.55363,,150.0,57.55363,3,3,4,3,3,2,3,3,1
0.3289639,,0.099254794,0.3289639,0.6333333,0.37093115,0.1360081,0.09702282,0.37093115,0.34569404,,0.103042476,,0.22067846,0.080915436,0.06541563,0.22067846,0.38460946,0.14102347,0.09003706,0.38460946,0.44792342,0.16423859,0.11224892,0.44792342,,0.3894223,0.8290233,0.0,0.4110637,,0.4548084,0.081831574,0.44037014,0.16146906,0.12139519,0.44037014,0,0,0,0,0,0,0,0,0
0.66475296,0.33237648,0.19309892,0.66475296,0.5,0.81162536,0.40581268,0.37344396,0.81162536,0.64602154,0.32301077,0.23716436,0.64602154,0.67602235,0.33801118,0.2255303,0.67602235,0.6199907,0.30999535,0.21436574,0.6199907,0.63638866,0.31819433,,0.63638866,0.0,0.64341307,0.6384168,0.0,0.7053878,0.04817353,0.7195803,0.13085763,0.535112,0.267556,0.16290863,0.535112,1,1,1,1,1,1,1,1,1
1.3255945,0.5744243,0.75001687,1.3255945,0.56666666,1.0901178,0.4723844,0.4371593,1.0901178,0.99283165,0.43022704,0.42444357,0.99283165,1.1615026,0.50331783,0.5026165,,0.88203496,0.38221517,0.26914653,0.88203496,0.8877753,0.38470262,0.31024188,0.8877753,0.5,1.0786815,0.44856703,0.0,1.29274,2.0,1.3031597,0.21553229,1.0933175,0.47377095,0.58034945,1.0933175,3,2,2,3,4,4,3,2,3
1.0911126,0.43644506,0.4673388,1.0911126,,1.1750098,0.47000396,0.5890658,1.1750098,0.84442353,0.3377694,0.31019288,0.84442353,1.0832924,0.43331695,0.3735155,1.0832924,1.0352712,0.41410848,0.43886286,1.0352712,0.79589486,0.31835794,0.2596395,0.79589486,0.5,0.9662442,0.54260194,0.0,1.0297376,2.0,1.0381694,0.21020173,0.76049703,0.3041988,0.30547056,0.76049703,2,2,1,1,3,2,3,1,3
0.7372462,0.34404823,0.30691022,0.7372462,0.53333336,0.5697944,0.26590407,0.15765171,0.5697944,0.6086714,0.28404665,0.18931322,0.6086714,0.6711051,0.31318238,0.22687465,0.6711051,0.9330545,,,0.9330545,0.7178414,0.33499265,0.20200258,0.7178414,0.5,0.74568313,0.6112052,0.0,0.690462,0.100834765,0.7216742,0.1661214,0.6925299,0.32318065,0.25164226,0.6925299,1,2,1,1,1,1,1,1,1
1.0994363,0.25653514,0.41110325,1.0994363,,1.0743665,0.2506855,0.30982107,1.0743665,1.1356329,0.264981,0.4259259,1.1356329,1.0532223,0.24575187,0.38302794,1.0532223,0.98138976,0.22899096,0.26125267,0.98138976,1.2519006,0.29211015,0.44776914,1.2519006,0.5,0.9569799,0.7134703,0.0,0.7288161,0.16953062,0.77479005,0.21876915,0.6166611,0.14388758,0.18707363,0.6166611,2,2,3,1,3,1,3,3,3
0.5907504,0.11815008,0.16200724,0.5907504,0.8,0.6131299,0.122625984,0.1554384,0.6131299,0.8008484,0.16016968,0.20299198,0.8008484,0.58834535,0.117669076,0.13783194,0.58834535,0.5300379,0.106007576,0.12802564,0.5300379,0.9799789,,0.30596188,0.9799789,0.0,0.6460855,0.84474534,0.0,0.28458694,0.014051396,0.2946395,0.14392118,0.82421774,0.16484354,0.24060822,0.82421774,1,1,2,1,1,0,1,1,1
0.57421845,0.17226553,0.14608768,0.57421845,0.7,0.66234463,0.1987034,0.21777786,0.66234463,0.5968882,0.17906646,0.15516503,0.5968882,0.68145204,0.20443562,0.22082612,,0.54667133,0.1640014,0.13924064,0.54667133,0.37890205,,0.08480358,0.37890205,0.0,0.5935438,0.7676896,0.0,0.67704076,0.039069563,0.6896586,0.122967474,0.6814711,0.20444134,0.23834576,0.6814711,1,1,0,1,1,1,1,1,1
0.93803084,0.15633847,0.29161975,,0.8333333,0.6815254,0.11358757,0.20691952,0.6815254,1.0781405,0.1796901,0.28428045,1.0781405,0.82507414,0.13751236,0.18891749,0.82507414,1.0775175,,0.34549242,1.0775175,1.1597464,0.19329105,0.35187146,1.1597464,0.5,0.940901,0.7767688,0.0,0.6912357,0.008519769,0.6938663,0.21425714,0.89349735,0.14891623,0.2503604,0.89349735,2,3,3,2,2,1,1,3,1
0.9432152,0.8174532,0.6386834,0.9432152,0.13333334,2.063499,1.7883658,2.0,,,1.2420734,2.0,,1.4053435,1.2179644,2.0,1.4053435,0.8437032,0.73120946,0.43360376,0.8437032,1.0935282,0.9477244,3.0,,1.0,1.3417108,0.0,0.0,1.6769421,2.0,1.7133881,0.15878917,1.8487794,1.6022755,2.0,1.8487794,4,1,3,4,2,4,4,4,4
0.85057503,0.3118775,0.2777308,0.85057503,0.6333333,1.127025,0.4132425,0.46287498,1.127025,0.62283146,0.22837155,0.2044685,0.62283146,1.019023,0.37364173,0.36294138,1.019023,0.996042,0.3652154,0.39190602,0.996042,0.8622944,0.3161746,0.28060555,0.8622944,0.5,0.81221706,0.6566043,0.0,0.63709784,0.06346292,0.66012865,0.17630696,0.4909981,0.18003264,0.1369025,,1,2,2,0,2,1,3,1,2
1.193705,0.47748196,0.54457957,1.193705,0.6,1.6757075,0.67028296,1.1542461,1.6757075,1.65964,0.66385597,0.9544101,1.65964,,0.66490793,1.2379127,1.6622698,1.2100077,0.48400307,0.4937276,1.2100077,1.2784672,0.5113869,0.6083852,1.2784672,1.0,1.415846,0.33194402,0.0,1.4955336,2.0,1.5349531,0.27382138,1.6005179,0.6402072,0.8771271,1.6005179,4,3,3,4,3,4,4,4,4
0.87789255,0.43894628,0.4214571,0.87789255,0.5,1.0065354,0.5032677,0.45936495,1.0065354,1.3335613,0.66678065,0.9635267,1.3335613,1.1929013,0.5964506,0.7563165,,0.813842,0.406921,0.31692287,0.813842,0.76436496,0.38218248,0.34360117,0.76436496,0.5,0.9197682,0.4669862,,1.2800412,2.0,1.2925012,0.18941948,0.7091977,0.35459885,0.24211226,0.7091977,2,1,1,1,2,3,2,4,3
1.8071754,0.60239184,0.99054605,1.8071754,0.6666667,1.3273247,,0.4629814,1.3273247,1.538753,0.5129177,0.8044407,1.538753,1.3504122,0.45013744,0.65780574,1.3504122,1.4174556,0.47248518,,1.4174556,1.3541031,0.4513677,0.682876,1.3541031,1.0,1.5167929,0.35264605,0.0,1.86706,,1.9155152,0.3122105,1.3811853,0.4603951,0.47870317,1.3811853,4,4,4,4,4,4,4,4,4
0.6652764,0.53222114,0.32671243,0.6652764,0.2,1.206154,0.96492314,3.0,1.206154,1.2836314,1.0269052,2.0,1.2836314,0.8069339,0.6455471,0.54321325,0.8069339,0.8795481,0.70363843,0.6427329,0.8795481,0.7261351,0.58090806,0.39899424,0.7261351,0.5,0.80194974,0.34371975,0.0,0.756691,0.122071385,0.78639203,0.15658359,0.56531227,0.45224983,0.22245602,0.56531227,1,2,1,1,1,1,3,3,1
1.100001,0.2933336,0.3554834,1.100001,0.73333335,1.7838738,0.4756997,,1.7838738,1.4857275,0.396194,0.53971773,1.4857275,1.8294739,0.4878597,0.9933215,1.8294739,1.7083608,0.4555629,0.669668,1.7083608,1.5564224,0.41504595,0.59893614,1.5564224,1.0,1.4844769,0.5203106,0.0,1.0048038,,1.043576,0.30659413,1.5211376,0.4056367,0.49434102,1.5211376,4,4,4,4,3,2,4,4,4
1.1035242,0.40462556,0.36525202,1.1035242,0.6333333,1.5486083,0.56782305,0.88856584,1.5486083,1.6267745,0.596484,1.1076409,1.6267745,1.7368811,0.63685644,1.054599,1.7368811,1.4838209,0.5440677,0.7884104,,1.7448131,0.6397648,1.0119772,1.7448131,1.0,1.5017377,0.3371227,0.0,1.5438712,2.0,1.5576091,0.2977744,1.5356381,0.56306726,0.71760947,1.5356381,4,4,4,4,3,4,4,4,4
0.5613835,0.50524515,0.102933414,0.5613835,0.1,0.9853947,0.88685524,0.8520962,0.9853947,0.74617666,0.671559,0.20721573,0.74617666,0.79605585,0.7164503,0.25846818,0.79605585,0.7262152,0.65359366,0.24985684,0.7262152,0.76990867,0.69291776,0.27585223,,0.5,0.71889657,0.34624815,0.0,0.86014146,0.21893588,0.8907615,0.06626221,0.56446755,0.50802076,0.10121137,0.56446755,1,1,1,1,1,2,2,1,1
0.8909166,0.38606384,0.31452215,0.8909166,0.56666666,1.1931016,0.51701075,0.672155,1.1931016,1.3443823,0.58256567,0.83987916,1.3443823,1.124875,0.4874458,0.5010455,1.124875,0.9210686,0.39912972,0.34074077,0.9210686,1.3108262,0.56802464,0.5876414,1.3108262,1.0,1.1073775,0.4422048,0.0,1.2062577,2.0,1.2250395,0.22948375,1.2008101,0.52035105,0.66192657,1.2008101,3,2,4,3,2,3,3,4,3
1.7725972,1.4180778,2.0,1.7725972,0.2,1.704033,1.3632264,2.0,1.704033,1.4058988,1.124719,2.0,1.4058988,1.5051752,1.2041402,2.0,1.5051752,0.9634885,0.7707908,0.98840386,0.9634885,1.5631344,1.2505075,2.0,1.5631344,1.0,1.532762,0.0,0.0,1.5942663,2.0,1.6089668,0.30267987,1.9379025,1.5503219,2.0,,4,2,4,4,4,4,4,4,4
1.1892707,0.9117742,,1.1892707,0.23333333,1.1245935,0.86218834,2.0927525,1.1245935,1.1403067,0.8742351,1.90654,1.1403067,0.91374254,0.70053595,0.7086557,0.91374254,1.0140349,0.7774267,1.0253341,1.0140349,0.6943255,0.5323162,0.37013456,0.6943255,0.5,0.97626066,0.23174399,0.0,0.8875207,0.41258612,0.9339281,0.20706211,0.8652927,0.66339105,0.716107,0.8652927,2,2,1,2,3,2,3,3,2
0.31083336,0.18650001,0.08555015,0.31083336,0.4,,0.26619655,0.11373165,0.4436609,0.33628365,0.2017702,0.089143485,0.33628365,0.34066293,0.20439777,0.11201101,0.34066293,0.5114423,0.30686536,0.1868898,0.5114423,0.33965704,0.20379423,0.095277175,0.33965704,0.0,0.41899952,0.73366404,,0.3963191,0.08028603,0.44478625,0.094484836,0.4651858,0.27911147,0.17219904,0.4651858,0,1,0,0,0,0,0,0,0
0.6076362,0.4658544,0.27792764,0.6076362,0.23333333,0.8658788,0.6638404,0.5554365,0.8658788,0.5870017,0.45003462,0.23366158,0.5870017,0.71084964,0.54498476,0.37608927,0.71084964,0.9154734,,0.687316,0.9154734,0.7990698,0.6126202,0.41521165,0.7990698,0.5,,0.309861,0.0,0.87051684,0.30006433,0.9093701,0.17387047,1.1998428,0.91987956,3.0,1.1998428,2,2,1,3,1,2,2,1,1
0.8635759,0.80600417,0.2702982,0.8635759,0.06666667,0.8397,0.78371996,0.29941225,0.8397,0.83628017,0.7805281,0.25382134,0.83628017,0.652635,0.609126,0.1182723,0.652635,0.69183564,0.64571327,0.10840995,0.69183564,,0.6222252,0.10603386,0.66666985,0.5,0.761287,0.28792217,0.0,0.7553319,0.16193926,0.7949532,0.04716407,0.7781003,0.726227,0.193311,0.7781003,1,1,1,1,2,1,1,1,1
0.8792409,0.26377228,,0.8792409,0.7,0.7969178,0.23907533,0.24994583,0.7969178,0.590142,0.1770426,0.17579237,0.590142,0.6838954,0.20516862,0.19290896,0.6838954,0.75255364,0.22576609,0.1830563,0.75255364,0.91153574,0.27346072,0.33051413,0.91153574,0.5,0.79228884,0.7198335,0.0,,0.018989023,0.53869694,0.16558409,0.9423271,0.28269812,,0.9423271,1,1,2,2,2,1,1,1,1
1.1457626,0.9929942,3.0,1.1457626,0.13333334,1.4879054,1.289518,,1.4879054,1.0764005,0.9328805,2.128517,1.0764005,1.3828245,1.198448,2.0,1.3828245,1.0833685,0.9389194,2.2771518,1.0833685,0.95697397,0.8293775,0.6936252,0.95697397,1.0,1.1898148,0.0,0.0,1.3841337,2.0,1.4063758,0.13928394,1.2194451,1.0568525,2.0,1.2194451,3,3,2,3,3,4,4,3,4
0.75566643,0.15113328,0.20927604,0.75566643,0.8,0.46953,0.093906,0.13531014,0.46953,0.7488257,0.14976515,,0.7488257,0.60012805,0.120025605,0.17498356,,0.5449884,0.10899769,,0.5449884,0.50718814,0.10143763,0.13736708,0.50718814,0.0,0.5515605,0.8446618,0.0,0.48876023,0.0076482436,0.49267033,0.1187834,0.41718227,0.08343645,0.09150447,0.41718227,1,1,1,0,1,0,0,1,1
1.4686424,0.63641167,0.87573195,1.4686424,0.56666666,1.6948727,0.73444486,1.7753361,1.6948727,1.3318154,0.57712,0.8417828,1.3318154,1.1106014,0.48126063,0.46255597,1.1106014,1.6920394,0.73321706,1.4628675,1.6920394,1.2815887,0.55535513,0.73365194,1.2815887,1.0,1.3638374,0.3235562,0.0,1.323866,2.0,1.3461232,0.29243445,0.8992917,0.38969308,0.36239812,0.8992917,4,4,3,2,4,4,4,4,3
0.6128798,0.2860106,0.18479592,0.6128798,0.53333336,0.6654569,0.31054655,0.18989761,0.6654569,0.583011,0.27207178,0.16637538,0.583011,0.80012906,0.37339357,0.28525788,0.80012906,0.81186163,0.37886876,0.2640447,0.81186163,0.6741135,0.3145863,0.27461037,0.6741135,0.0,0.69474965,0.6355945,0.0,0.6564474,0.0112317335,,0.14250746,0.666384,0.3109792,0.26284066,0.666384,1,1,1,1,1,1,1,1,1
0.47221053,0.42498946,0.07264728,0.47221053,,0.62150705,0.55935633,0.1507295,0.62150705,0.7255397,0.6529857,0.22429278,0.7255397,0.41490743,0.37341666,0.072260104,0.41490743,0.4954599,0.4459139,0.10551694,0.4954599,0.43280414,0.38952374,0.082631335,0.43280414,0.0,0.5481829,0.49767375,,0.8213791,0.027807826,0.82634616,0.04812587,0.5320037,0.4788033,,0.5320037,1,0,0,1,0,1,1,1,0
1.6320835,0.97925013,3.0,1.6320835,0.4,1.5970373,0.9582224,3.0,1.5970373,1.4122221,0.84733325,1.8596685,1.4122221,1.3240448,0.7944269,1.4159591,1.3240448,1.0426539,0.6255924,0.64660007,1.0426539,1.8861114,,2.0,,1.0,1.2953101,0.16857883,0.0,1.2486057,2.0,,0.25135976,0.80883086,0.4852985,0.29904628,0.80883086,3,2,4,1,4,3,4,4,4
0.5230555,0.40100923,0.19014144,0.5230555,0.23333333,0.48374265,0.37086937,0.15760662,0.48374265,0.5898471,0.4522161,0.22033863,0.5898471,0.4864527,0.37294707,0.19949755,0.4864527,0.4881937,0.37428182,0.1500575,0.4881937,0.4721086,0.36194992,0.1791513,0.4721086,0.0,0.5273969,0.5836685,0.0,0.5495174,0.07028327,0.5811788,0.10132456,0.58982784,0.45220134,0.22292764,0.58982784,1,0,0,1,1,1,0,1,0
0.96340877,0.57804525,0.45638376,0.96340877,0.4,1.2030315,0.721819,1.2107458,1.2030315,0.9556321,,0.42561048,0.9556321,1.0328515,0.61971086,0.72164464,1.0328515,0.88983685,0.5339021,0.51390404,0.88983685,0.6213151,0.37278906,0.21842983,0.6213151,0.5,0.8817332,0.43563154,0.0,0.7852948,0.061613943,0.7985236,0.18853557,0.8168205,0.49009228,0.347568,0.8168205,2,2,1,1,2,1,3,2,2
0.5894396,0.19647986,0.20485583,0.5894396,0.6666667,0.6009967,0.20033222,0.18066558,0.6009967,0.5043991,0.16813305,0.11899703,0.5043991,0.40771917,0.13590638,0.10959431,0.40771917,0.44476822,0.14825606,0.117498934,0.44476822,0.77673405,0.25891134,0.24939598,0.77673405,,0.5801847,0.7598171,0.0,0.6288542,0.11106515,0.67007554,0.123759314,0.629567,0.20985568,0.17749369,0.629567,1,0,1,1,1,1,1,1,0
1.2281199,0.6140599,0.6599853,1.2281199,0.5,1.0452936,0.5226468,0.5797814,1.0452936,1.0313727,0.51568633,0.5304892,1.0313727,1.2259139,0.61295694,0.6955498,1.2259139,0.9988107,0.49940535,0.5586077,0.9988107,0.97939664,0.48969832,0.46465105,0.97939664,0.5,1.0281818,0.4393949,0.0,0.83058697,0.1436745,0.8549273,0.22463262,0.96957856,,0.3946726,0.96957856,2,2,2,2,3,2,2,2,3
0.94224066,0.8794246,0.48515132,0.94224066,0.06666667,1.1169145,1.0424535,2.0,1.1169145,0.8735918,,0.2943925,0.8735918,0.7271821,0.67870325,0.17889538,0.7271821,0.752443,0.70228016,0.17838927,0.752443,0.6214328,0.580004,0.09966835,0.6214328,0.5,0.8466045,0.20516174,,0.7840811,0.058373287,0.796685,0.04885055,0.9677507,0.90323406,0.54721946,0.9677507,1,1,1,2,2,1,3,2,1
1.8337884,1.528157,2.0,1.8337884,0.16666667,2.256589,1.8804908,2.0,2.256589,1.3587033,1.1322528,2.0,1.3587033,1.6484611,1.3737177,2.0,1.6484611,1.7025461,1.4187884,,1.7025461,1.4422843,1.2019036,2.0,1.4422843,1.0,1.632552,0.0,0.0,1.6282083,2.0,1.6571732,0.24306172,1.314725,1.0956042,2.0,1.314725,4,4,4,4,4,4,4,4,4
1.0904227,0.4361691,0.40818617,1.0904227,0.6,1.7653741,0.70614964,1.5121789,1.7653741,1.3915474,0.556619,,1.3915474,1.1914611,0.47658443,0.46427324,1.1914611,,0.47928622,0.53610975,1.1982155,1.4583713,0.5833485,0.94635385,,,1.4581823,0.29202312,0.0,1.8197762,2.0,1.8475221,0.3000895,1.8077633,0.7231054,1.5983888,1.8077633,4,3,4,4,3,4,4,4,3
0.98776644,0.23047884,0.29074392,0.98776644,0.76666665,1.0913802,0.2546554,0.2736296,1.0913802,1.3783576,0.32161677,0.5383655,1.3783576,0.9242497,0.21565826,0.22554852,0.9242497,0.8276836,0.19312619,0.2655379,0.8276836,0.93883026,0.21906039,0.30802757,0.93883026,0.5,0.99186283,0.6709694,0.0,,2.0,1.1212089,0.21009398,1.0108955,0.2358756,0.33972266,1.0108955,2,1,2,2,2,3,3,4,2
1.6488652,0.87939477,2.7509425,,0.46666667,1.8875868,1.006713,2.0,1.8875868,1.5006878,0.8003668,1.5252597,1.5006878,2.1166692,1.1288902,2.0,2.1166692,1.4299768,0.7626543,1.1584449,1.4299768,1.5418781,0.82233495,1.8024564,1.5418781,1.0,1.7014542,0.0,0.0,2.0545113,2.0,2.0650334,0.324643,1.8081082,0.9643244,3.0,1.8081082,4,4,4,4,4,4,4,4,4
2.3280804,1.241643,2.0,2.3280804,0.46666667,1.9318776,1.0303347,2.0,1.9318776,1.2303389,0.65618074,0.9993552,1.2303389,1.9221157,1.0251284,2.0,1.9221157,1.6304296,0.8695625,2.4435863,1.6304296,2.0749319,1.1066303,2.0,2.0749319,1.0,1.8306968,0.0,0.0,1.8805655,2.0,1.9167644,,1.5871379,0.8464736,2.788851,1.5871379,4,4,4,4,4,4,4,3,4
0.6526353,0.19579057,0.1668566,0.6526353,0.7,0.5444115,0.16332345,0.13432978,0.5444115,0.5793099,0.17379296,0.15000027,0.5793099,0.47116658,0.14134997,0.14761275,0.47116658,0.39539725,0.118619174,0.12217846,0.39539725,0.6514184,0.19542553,0.19021127,0.6514184,0.0,0.6107169,0.77777237,0.0,,0.017831195,0.49608216,0.13488796,0.9577351,0.28732055,0.3471011,0.9577351,1,0,1,2,1,0,1,1,0
0.64148253,0.23521025,0.20022975,0.64148253,0.6333333,0.6568697,0.24085222,0.176608,0.6568697,0.4783296,0.17538752,0.1289297,0.4783296,0.5792068,0.21237585,0.19482821,0.5792068,0.43392748,0.15910673,0.11705403,,0.5491072,0.20133932,0.1563415,0.5491072,0.0,0.5455658,0.7594819,0.0,0.56764865,0.054925557,0.5913958,0.109432414,0.53873235,0.1975352,0.13421147,0.53873235,1,0,1,1,1,1,1,0,1
0.7753307,,0.21132645,0.7753307,0.6333333,0.8748007,0.32076025,0.2491315,0.8748007,0.59693295,0.21887541,0.17810431,0.59693295,1.0650532,0.3905195,0.45085764,1.0650532,0.6785584,0.24880476,0.17559366,0.6785584,0.7454004,0.2733135,0.25871575,0.7454004,0.5,0.73267823,0.67199874,0.0,0.8173844,0.049101576,0.82635117,0.1406328,0.58382523,0.21406925,0.18062776,0.58382523,1,1,1,1,1,1,2,1,3
2.217364,0.8130335,2.6859162,2.217364,0.6333333,1.7414713,0.6385395,1.127766,1.7414713,1.7107174,0.62726307,1.207332,1.7107174,,0.8058442,2.900172,2.197757,1.5170343,0.5562459,0.6434788,1.5170343,1.9911443,0.73008627,1.8861126,1.9911443,1.0,1.8210491,0.23135017,0.0,1.4046426,2.0,1.4451826,0.37994772,1.9441962,0.7128719,1.5134951,1.9441962,4,4,4,4,4,4,4,4,4
1.745142,0.29085702,0.50560737,1.745142,0.8333333,1.0751475,0.17919126,0.28252003,1.0751475,1.856109,0.3093515,0.7201634,1.856109,1.4974815,0.24958025,0.4243147,1.4974815,1.7169241,0.286154,0.62530476,1.7169241,1.7562819,0.29271364,0.59857327,1.7562819,1.0,,0.6799136,0.0,0.7414687,0.17492637,0.7866927,,1.3710812,0.22851354,0.3430129,,4,4,4,4,4,1,3,4,4
0.38445005,0.30756003,0.09866913,0.38445005,0.2,0.445209,0.3561672,0.13992104,0.445209,0.3755886,0.3004709,0.12365185,0.3755886,0.44627234,0.35701787,0.15182526,0.44627234,0.39964703,0.31971762,0.13382088,0.39964703,0.35372826,0.28298262,0.111326,0.35372826,0.0,0.38850603,0.68246967,0.0,0.38949156,0.04015225,,0.07448185,0.3478131,0.2782505,0.09633938,0.3478131,0,0,0,0,0,0,0,0,0
0.88870966,0.82946235,0.36627954,0.88870966,0.06666667,1.4585422,1.3613061,2.0,1.4585422,0.7983134,0.74509245,0.19615997,0.7983134,1.028433,0.95987076,1.6190128,1.028433,,1.1592265,2.0,1.2420284,1.0419616,0.97249746,,1.0419616,0.5,1.0660801,0.0024663918,0.0,0.8697437,0.2969055,0.9084175,0.070867956,1.0405468,0.971177,1.9582144,1.0405468,3,3,2,2,2,2,4,1,2
0.7245503,0.5071852,,0.7245503,0.3,1.1896222,0.83273554,1.6469644,1.1896222,0.8211814,0.57482696,0.3908472,0.8211814,0.8780828,0.614658,0.52039623,0.8780828,0.9075666,0.63529664,0.549933,0.9075666,0.7758779,0.54311454,,0.7758779,0.5,0.9025384,0.33201796,0.0,1.1617862,2.0,1.2114401,0.17719005,,0.5925224,0.5108523,0.8464605,2,2,1,1,1,3,3,1,2
1.0683151,0.42732605,0.4547488,1.0683151,0.6,0.8968747,0.3587499,0.3617112,0.8968747,0.68505996,0.27402398,0.19240732,0.68505996,0.906827,0.36273077,0.31280488,0.906827,0.51832056,0.20732823,0.14888608,0.51832056,0.6911401,0.27645603,0.22775605,0.6911401,0.5,0.80518895,0.6288125,0.0,0.7419472,0.18922108,0.79077625,0.16676635,0.9848799,0.39395195,0.3210421,0.9848799,1,1,1,2,3,1,2,1,2
1.2703874,0.7622325,1.4363511,1.2703874,0.4,,1.0649693,2.0,1.7749487,1.3987,,2.1041598,1.3987,1.5119512,,3.0,1.5119512,1.8745117,1.124707,2.0,1.8745117,1.6925973,1.0155584,2.0,,1.0,1.6110836,0.0,0.0,1.5658214,2.0,1.6021216,0.32710436,1.5519049,0.931143,3.0,1.5519049,4,4,4,4,3,4,4,4,4
0.46681374,0.062241834,0.13500811,0.46681374,0.8666667,0.50223225,0.0669643,0.10331008,0.50223225,0.3314509,0.044193454,0.09183921,0.3314509,0.5637821,0.07517095,0.1690508,0.5637821,0.57798994,0.077065326,0.123105146,0.57798994,0.5441256,0.07255008,,,0.0,0.49548107,0.9060326,0.0,0.28558818,0.0596465,0.32820034,0.10741475,0.5166043,0.06888058,0.113831945,0.5166043,0,1,1,1,0,0,1,0,1
1.1911262,0.7543799,1.0378406,1.1911262,0.36666667,0.84673893,0.536268,0.39625588,,1.1207573,0.70981294,1.0501497,1.1207573,0.6647078,0.4209816,0.24218208,0.6647078,0.939758,0.5951801,0.56499726,0.939758,0.8513301,0.5391757,0.42769492,0.8513301,0.5,0.9570374,0.35228842,0.0,1.048473,2.0,1.0863866,0.1928993,0.8590189,0.5440453,0.38749865,0.8590189,2,2,2,2,3,3,1,3,1
0.52190626,0.40012816,0.21951431,0.52190626,0.23333333,0.60009116,0.46006992,0.287951,0.60009116,0.47061053,0.3608014,0.15764333,0.47061053,0.53610516,0.41101396,0.20481345,,0.40923408,0.31374612,,0.40923408,0.4155122,0.31855935,0.123010255,0.4155122,0.0,0.4835653,0.6206516,0.0,0.4661551,0.08333246,0.51064175,0.10789016,0.50819016,0.38961247,0.20708829,0.50819016,0,0,0,1,1,1,1,0,1
